,ids,totals
1370,3593,23.75
1371,3594,21.8
1372,3595,39.35
1373,3596,21.9
1374,3597,20.4
1375,3598,43.55
1376,3599,29.95
1377,3600,68.10000000000001
1378,3601,38.7
1379,3602,64.80000000000001
1380,3603,49.599999999999994
1381,3604,32.7
1382,3605,21.9
1383,3606,34.75
1384,3607,26.75
1385,3609,30.25
1386,3610,19.0
1387,3611,41.0
1388,3612,40.349999999999994
1389,3613,27.8
1390,3614,20.849999999999998
1391,3615,35.3
1392,3616,50.60000000000001
1393,3617,20.85
1394,3618,32.7
1395,3619,17.75
1396,3620,32.349999999999994
1397,3621,33.4
1398,3622,31.45
1399,3623,26.799999999999997
1400,3624,27.95
1401,3625,42.05
1402,3626,24.799999999999997
1403,3627,34.7
1404,3628,34.7
1405,3629,35.05
1406,3630,20.4
1407,3631,32.55
1408,3632,27.799999999999997
1409,3633,30.4
1410,3634,30.65
1411,3635,19.85
1412,3636,30.349999999999998
1413,3637,38.15
1414,3638,8.95
1415,3639,59.4
1416,3640,38.3
1417,3641,17.25
1418,3642,25.7
1419,3643,29.0
1420,3644,28.4
1421,3645,25.4
1422,3646,63.699999999999996
1423,3647,33.7
1424,3648,25.75
1425,3649,45.599999999999994
1426,3650,32.25
1427,3651,43.25
1428,3652,17.85
1429,3653,24.799999999999997
1430,3654,82.35000000000001
1431,3655,30.8
1432,3656,21.8
1433,3657,31.75
1434,3658,32.75
1435,3659,24.799999999999997
1436,3660,24.799999999999997
1437,3661,126.15000000000002
1438,3662,35.85
1439,3663,109.4
1440,3664,26.95
1441,3665,18.45
1442,3666,22.349999999999998
1443,3667,33.9
1444,3668,21.95
1445,3669,28.7
1446,3670,35.0
1447,3671,20.8
1448,3672,29.950000000000003
1449,3673,36.349999999999994
1450,3674,28.75
1451,3675,19.35
1452,3676,17.85
1453,3677,33.75
1454,3678,31.099999999999998
1455,3679,30.05
1456,3680,34.9
1457,3681,80.65
1458,3682,42.099999999999994
1459,3683,17.8
1460,3684,25.849999999999998
1461,3685,26.4
1462,3686,39.75
1463,3687,74.60000000000001
1464,3688,29.65
1465,3689,34.65
1466,3690,27.4
1467,3691,30.7
1468,3692,19.8
1469,3694,12.850000000000001
1470,3695,12.850000000000001
1471,3696,32.849999999999994
1472,3697,47.2
1473,3698,19.85
1474,3699,27.75
1475,3700,15.85
1476,3701,31.8
1477,3702,44.150000000000006
1478,3703,19.45
1479,3704,21.8
1480,3705,29.849999999999998
1481,3706,68.69999999999999
1482,3707,19.0
1483,3708,11.899999999999999
1484,3709,26.4
1485,3710,21.8
1486,3711,25.799999999999997
1487,3712,9.95
1488,3713,40.25
1489,3714,21.45
1490,3715,61.2
1491,3716,32.95
1492,3717,16.9
1493,3718,48.8
1494,3719,53.150000000000006
1495,3720,56.099999999999994
1496,3721,15.85
1497,3722,26.799999999999997
1498,3726,19.9
1499,3727,22.349999999999998
1500,3728,32.75
1501,3730,42.85000000000001
1502,3731,16.45
1503,3733,18.45
1504,3734,21.45
1505,3735,36.349999999999994
1506,3736,25.4
1507,3737,17.95
1508,3738,29.75
1509,3739,22.8
1510,3740,49.650000000000006
1511,3741,39.45
1512,3742,50.5
1513,3743,27.75
1514,3744,37.0
1515,3745,36.75
1516,3746,74.0
1517,3747,32.8
1518,3748,73.4
1519,3749,41.75
1520,3750,37.3
1521,3751,26.5
1522,3752,41.7
1523,3753,27.75
1524,3754,28.75
1525,3755,47.099999999999994
1526,3756,40.7
1527,3757,17.8
1528,3758,47.05
1529,3759,46.55
1530,3760,35.849999999999994
1531,3761,20.8
1532,3762,33.7
1533,3763,32.7
1534,3764,32.7
1535,3765,47.25
1536,3766,18.65
1537,3767,26.599999999999998
1538,3768,39.65
1539,3769,31.15
1540,3770,37.349999999999994
1541,3771,26.4
1542,3772,50.400000000000006
1543,3773,51.2
1544,3774,24.45
1545,3775,30.4
1546,3776,16.4
1547,3777,64.65
1548,3778,66.05
1549,3779,53.849999999999994
1550,3780,50.599999999999994
1551,3781,50.599999999999994
1552,3782,50.599999999999994
1553,3783,40.9
1554,3784,22.349999999999998
1555,3785,47.25
1556,3786,16.45
1557,3787,26.4
1558,3788,43.7
1559,3791,20.8
1560,3792,30.95
1561,3793,24.799999999999997
1562,3794,18.95
1563,3795,24.9
1564,3798,38.25
1565,3799,32.4
1566,3800,9.95
1567,3801,28.4
1568,3802,27.7
1569,3803,35.75
1570,3804,31.95
1571,3805,21.5
1572,3806,19.0
1573,3807,47.55
1574,3808,55.449999999999996
1575,3809,39.9
1576,3810,47.599999999999994
1577,3811,26.65
1578,3812,30.75
1579,3813,37.9
1580,3814,53.8
1581,3815,31.7
1582,3816,49.2
1583,3817,52.05
1584,3818,46.75
1585,3819,32.75
1586,3820,39.3
1587,3821,58.900000000000006
1588,3822,25.4
1589,3823,42.25
1590,3824,46.25
1591,3825,60.95
1592,3826,30.75
1593,3827,23.8
1594,3828,19.8
1595,3829,28.95
1596,3830,21.8
1597,3831,18.35
1598,3832,18.8
1599,3833,51.05
1600,3834,39.25
1601,3835,33.3
1602,3836,16.9
1603,3837,29.349999999999998
1604,3838,28.4
1605,3839,28.4
1606,3840,28.4
1607,3841,34.65
1608,3842,25.8
1609,3843,22.349999999999998
1610,3844,39.75
1611,3847,17.25
1612,3848,24.65
1613,3849,155.1
1614,3850,34.7
1615,3851,34.7
1616,3852,20.85
1617,3853,3.95
1618,3855,27.799999999999997
1619,3856,53.099999999999994
1620,3857,19.85
1621,3858,22.45
1622,3859,36.75
1623,3860,37.65
1624,3861,23.6
1625,3862,31.2
1626,3863,19.8
1627,3864,28.349999999999998
1628,3865,31.7
1629,3866,17.8
1630,3868,113.5
1631,3869,23.099999999999998
1632,3870,23.799999999999997
1633,3871,57.150000000000006
1634,3872,26.75
1635,3873,25.4
1636,3874,28.8
1637,3875,21.45
1638,3876,27.8
1639,3877,31.349999999999998
1640,3878,56.95
1641,3879,39.65
1642,3880,66.1
1643,3882,49.099999999999994
1644,3883,72.3
1645,3884,21.75
1646,3885,20.4
1647,3886,22.349999999999998
1648,3887,30.4
1649,3888,21.8
1650,3889,44.650000000000006
1651,3890,26.4
1652,3891,37.95
1653,3892,23.65
1654,3893,19.4
1655,3894,19.8
1656,3895,25.75
1657,3896,29.8
1658,3897,23.849999999999998
1659,3898,37.7
1660,3899,55.25000000000001
1661,3901,30.349999999999998
1662,3902,30.8
1663,3903,49.05
1664,3904,17.25
1665,3907,18.8
1666,3908,65.45
1667,3909,56.7
1668,3910,32.4
1669,3911,23.799999999999997
1670,3912,34.3
1671,3913,17.25
1672,3914,29.75
1673,3915,29.75
1674,3916,22.349999999999998
1675,3917,24.75
1676,3918,32.349999999999994
1677,3919,20.1
1678,3920,21.9
1679,3921,28.95
1680,3922,28.349999999999998
1681,3923,22.75
1682,3924,56.05
1683,3925,38.7
1684,3926,28.8
1685,3927,27.349999999999998
1686,3928,40.25
1687,3929,25.099999999999998
1688,3930,23.45
1689,3931,25.4
1690,3932,36.3
1691,3933,21.5
1692,3934,39.25
1693,3935,17.25
1694,3936,18.8
1695,3937,19.8
1696,3938,20.8
1697,3939,17.9
1698,3940,25.8
1699,3941,29.4
1700,3942,22.8
1701,3943,42.3
1702,3944,22.95
1703,3945,25.4
1704,3946,41.55
1705,3947,60.650000000000006
1706,3948,36.9
1707,3949,31.2
1708,3950,13.899999999999999
1709,3951,26.8
1710,3952,13.899999999999999
1711,3953,13.899999999999999
1712,3954,28.9
1713,3955,29.2
1714,3956,17.95
1715,3957,3.95
1716,3958,20.8
1717,3959,59.45
1718,3960,33.2
1719,3961,16.65
1720,3962,45.099999999999994
1721,3963,30.15
1722,3965,16.85
1723,3966,109.95000000000002
1724,3967,75.4
1725,3970,22.75
1726,3971,83.35000000000001
1727,3972,80.65
1728,3973,17.85
1729,3975,23.8
1730,3976,268.49999999999994
1731,3977,58.2
1732,3978,81.65
1733,3979,18.8
1734,3980,56.35000000000001
1735,3981,33.65
1736,3982,42.0
1737,3983,20.8
1738,3984,34.4
1739,3985,17.75
1740,3986,31.95
1741,3987,31.45
1742,3988,22.349999999999998
1743,3989,30.799999999999997
1744,3990,12.899999999999999
1745,3991,30.75
1746,3992,28.4
1747,3993,17.25
1748,3994,33.9
1749,3995,48.599999999999994
1750,3996,20.4
1751,3997,28.4
1752,3998,25.8
1753,3999,21.05
1754,4000,20.1
1755,4001,34.099999999999994
1756,4002,30.7
1757,4004,59.4
1758,4005,44.65
1759,4006,47.7
1760,4007,35.3
1761,4008,35.3
1762,4009,40.7
1763,4010,27.75
1764,4011,50.55
1765,4012,26.049999999999997
1766,4013,32.7
1767,4014,17.8
1768,4015,28.849999999999998
1769,4016,32.3
1770,4017,32.3
1771,4018,29.0
1772,4019,18.75
1773,4020,25.5
1774,4021,24.7
1775,4022,36.15
1776,4023,52.599999999999994
1777,4024,80.35000000000001
1778,4025,17.75
1779,4026,42.0
1780,4027,23.8
1781,4028,25.05
1782,4029,16.45
1783,4030,23.45
1784,4031,18.65
1785,4032,38.3
1786,4034,39.2
1787,4035,21.8
1788,4036,24.799999999999997
1789,4037,28.599999999999998
1790,4038,28.2
1791,4039,38.7
1792,4040,77.45
1793,4041,54.099999999999994
1794,4042,50.599999999999994
1795,4043,27.999999999999996
1796,4044,22.75
1797,4045,71.05000000000001
1798,4046,20.4
1799,4047,38.9
1800,4048,39.25
1801,4049,19.4
1802,4050,29.4
1803,4051,20.85
1804,4052,20.85
1805,4053,25.8
1806,4054,53.650000000000006
1807,4055,39.7
1808,4056,16.35
1809,4057,43.599999999999994
1810,4058,36.2
1811,4059,31.549999999999997
1812,4060,26.65
1813,4061,29.599999999999998
1814,4062,25.05
1815,4063,33.75
1816,4064,30.95
1817,4065,29.75
1818,4066,28.8
1819,4067,54.2
1820,4068,17.45
1821,4069,25.9
1822,4070,53.099999999999994
1823,4071,23.099999999999998
1824,4072,20.85
1825,4073,18.85
1826,4074,24.849999999999998
1827,4075,41.45
1828,4078,14.85
1829,4080,32.7
1830,4081,40.95
1831,4082,81.10000000000001
1832,4083,87.50000000000001
1833,4084,25.75
1834,4085,32.75
1835,4086,26.75
1836,4087,23.799999999999997
1837,4088,32.55
1838,4089,109.29999999999998
1839,4090,34.25
1840,4091,59.0
1841,4092,42.25
1842,4093,35.7
1843,4094,35.7
1844,4095,30.5
1845,4096,37.9
1846,4097,36.75
1847,4098,33.75
1848,4099,32.8
1849,4100,17.45
1850,4101,26.099999999999998
1851,4102,46.599999999999994
1852,4103,33.7
1853,4104,23.8
1854,4105,33.7
1855,4106,18.45
1856,4107,53.900000000000006
1857,4108,20.8
1858,4109,20.8
1859,4110,61.49999999999999
1860,4111,55.0
1861,4112,25.8
1862,4113,72.0
1863,4114,34.7
1864,4115,22.65
1865,4116,34.95
1866,4117,27.75
1867,4118,62.10000000000001
1868,4119,23.8
1869,4120,12.7
1870,4121,27.349999999999998
1871,4122,26.0
1872,4123,35.0
1873,4124,35.75
1874,4125,30.4
1875,4126,36.2
1876,4128,17.8
1877,4129,36.3
1878,4130,24.75
1879,4131,27.65
1880,4132,50.05
1881,4133,76.35000000000001
1882,4134,44.650000000000006
1883,4135,69.45
1884,4136,30.7
1885,4137,34.75
1886,4138,36.599999999999994
1887,4139,25.4
1888,4140,39.45
1889,4141,37.3
1890,4142,46.150000000000006
1891,4143,56.60000000000001
1892,4144,43.599999999999994
1893,4145,17.85
1894,4146,23.8
1895,4147,48.5
1896,4148,51.55
1897,4149,42.45
1898,4150,54.099999999999994
1899,4151,39.7
1900,4152,53.05
1901,4153,86.0
1902,4154,86.0
1903,4155,62.05
1904,4156,39.599999999999994
1905,4157,35.099999999999994
1906,4158,32.3
1907,4159,23.849999999999998
1908,4160,23.849999999999998
1909,4161,30.0
1910,4162,21.05
1911,4163,27.8
1912,4164,33.75
1913,4165,33.8
1914,4166,33.2
1915,4167,25.4
1916,4168,38.8
1917,4169,32.45
1918,4170,46.25
1919,4171,45.7
1920,4172,17.75
1921,4173,18.8
1922,4174,58.75
1923,4175,25.4
1924,4176,14.85
1925,4177,92.25000000000001
1926,4178,37.75
1927,4179,54.25
1928,4180,13.850000000000001
1929,4181,38.8
1930,4182,23.8
1931,4183,21.849999999999998
1932,4184,48.2
1933,4185,18.45
1934,4186,25.799999999999997
1935,4187,22.45
1936,4189,27.799999999999997
1937,4190,27.799999999999997
1938,4191,34.3
1939,4192,53.30000000000001
1940,4193,47.25
1941,4194,16.45
1942,4195,20.4
1943,4196,31.7
1944,4197,16.55
1945,4198,21.85
1946,4199,26.65
1947,4200,48.650000000000006
1948,4201,43.599999999999994
1949,4202,24.5
1950,4203,62.55000000000001
1951,4204,44.2
1952,4205,25.4
1953,4206,28.099999999999998
1954,4207,37.9
1955,4208,52.0
1956,4209,19.85
1957,4210,27.799999999999997
1958,4211,35.75
1959,4212,19.8
1960,4213,18.8
1961,4214,33.75
1962,4216,39.599999999999994
1963,4217,92.90000000000002
1964,4218,24.799999999999997
1965,4219,47.0
1966,4221,31.7
1967,4222,31.7
1968,4223,68.7
1969,4224,25.349999999999998
1970,4225,37.65
1971,4226,31.75
1972,4227,26.7
1973,4228,29.4
1974,4229,17.25
1975,4230,41.650000000000006
1976,4231,19.9
1977,4232,25.849999999999998
1978,4233,22.349999999999998
1979,4234,52.55
1980,4235,62.5
1981,4236,33.45
1982,4237,19.85
1983,4238,30.7
1984,4239,43.599999999999994
1985,4240,35.25
1986,4241,33.7
1987,4242,18.45
1988,4243,24.799999999999997
1989,4244,23.8
1990,4245,17.45
1991,4246,20.1
1992,4247,38.25
1993,4248,36.7
1994,4249,41.65
1995,4250,23.8
1996,4251,31.7
1997,4252,39.4
1998,4253,53.55
1999,4254,48.2
2000,4255,31.75
2001,4256,45.599999999999994
2002,4257,30.75
2003,4258,29.75
2004,4259,41.3
2005,4260,17.15
2006,4261,21.8
2007,4262,52.45
2008,4263,23.8
2009,4264,25.7
2010,4265,25.9
2011,4266,40.25
2012,4267,30.65
2013,4268,40.3
2014,4269,18.8
2015,4270,32.75
2016,4271,29.7
2017,4272,21.2
2018,4273,48.650000000000006
2019,4274,22.8
2020,4275,35.65
2021,4276,30.05
2022,4277,23.7
2023,4278,58.29999999999999
2024,4279,100.75000000000001
2025,4280,54.85000000000001
2026,4281,54.85000000000001
2027,4282,36.7
2028,4283,3.95
2029,4284,35.65
2030,4285,31.75
2031,4286,50.5
2032,4287,22.849999999999998
2033,4288,31.75
2034,4289,15.85
2035,4290,44.75
2036,4291,16.5
2037,4292,21.9
2038,4293,25.4
2039,4294,83.25
2040,4295,21.8
2041,4296,33.349999999999994
2042,4297,5.9
2043,4298,32.05
2044,4299,29.8
2045,4300,47.75
2046,4301,28.25
2047,4302,31.4
2048,4303,53.8
2049,4304,8.75
2050,4305,31.75
2051,4306,36.3
2052,4307,23.7
2053,4308,23.7
2054,4309,11.899999999999999
2055,4310,18.8
2056,4311,27.7
2057,4312,19.8
2058,4313,34.15
2059,4314,39.3
2060,4315,31.7
2061,4316,28.75
2062,4317,36.9
2063,4318,24.8
2064,4319,106.05
2065,4320,18.8
2066,4321,54.400000000000006
2067,4322,59.150000000000006
2068,4323,62.55000000000001
2069,4324,42.599999999999994
2070,4325,23.05
2071,4326,32.4
2072,4327,43.599999999999994
2073,4328,38.3
2074,4329,35.8
2075,4330,40.099999999999994
2076,4331,31.599999999999998
2077,4332,49.7
2078,4333,49.7
2079,4334,37.3
2080,4335,42.7
2081,4336,37.3
2082,4337,28.65
2083,4338,27.75
2084,4339,33.75
2085,4340,35.7
2086,4341,18.9
2087,4342,60.45
2088,4343,19.9
2089,4344,17.45
2090,4345,71.35
2091,4346,40.05
2092,4347,44.650000000000006
2093,4348,29.0
2094,4349,26.3
2095,4350,22.7
2096,4351,26.7
2097,4352,18.8
2098,4353,33.8
2099,4354,48.0
2100,4356,34.3
2101,4357,48.55
2102,4358,17.45
2103,4359,81.00000000000001
2104,4360,20.05
2105,4361,32.65
2106,4362,33.7
2107,4363,30.5
2108,4364,38.3
2109,4365,23.8
2110,4366,34.7
2111,4367,25.65
2112,4368,34.75
2113,4369,20.8
2114,4370,52.8
2115,4371,17.4
2116,4372,21.849999999999998
2117,4373,21.849999999999998
2118,4374,13.899999999999999
2119,4375,26.7
2120,4376,40.65
2121,4377,36.349999999999994
2122,4378,19.4
2123,4379,17.25
2124,4380,10.9
2125,4381,31.8
2126,4382,21.9
2127,4383,18.8
2128,4384,31.349999999999998
2129,4385,36.300000000000004
2130,4386,88.05000000000001
2131,4387,25.4
2132,4388,25.75
2133,4389,43.599999999999994
2134,4390,34.8
2135,4391,27.8
2136,4392,18.0
2137,4393,23.5
2138,4394,43.7
2139,4396,61.05000000000001
2140,4397,28.75
2141,4398,27.75
2142,4399,39.5
2143,4400,36.3
2144,4401,37.55
2145,4402,31.15
2146,4403,34.7
2147,4404,38.65
2148,4405,27.4
2149,4406,27.4
2150,4407,46.599999999999994
2151,4408,23.45
2152,4409,32.75
2153,4410,31.4
2154,4411,39.599999999999994
2155,4412,20.700000000000003
2156,4413,28.5
2157,4414,71.1
2158,4415,31.75
2159,4416,16.0
2160,4417,29.349999999999998
2161,4418,29.349999999999998
2162,4419,72.05000000000001
2163,4420,54.7
2164,4422,60.49999999999999
2165,4423,33.7
2166,4424,27.8
2167,4425,13.850000000000001
2168,4426,23.849999999999998
2169,4427,25.8
2170,4428,30.5
2171,4429,39.8
2172,4430,39.8
2173,4431,42.150000000000006
2174,4432,17.6
2175,4433,25.4
2176,4434,33.7
2177,4435,37.8
2178,4436,29.799999999999997
2179,4437,22.05
2180,4438,21.1
2181,4439,11.95
2182,4440,20.849999999999998
2183,4441,53.7
2184,4442,47.2
2185,4443,26.8
2186,4444,29.7
2187,4445,41.8
2188,4446,17.9
2189,4447,21.8
2190,4448,28.25
2191,4449,23.799999999999997
2192,4450,88.45
2193,4451,44.95
2194,4452,21.099999999999998
2195,4453,21.9
2196,4454,17.75
2197,4455,55.5
2198,4456,46.599999999999994
2199,4457,21.1
2200,4458,30.75
2201,4459,56.599999999999994
2202,4460,85.5
2203,4461,28.849999999999998
2204,4462,69.4
2205,4464,65.19999999999999
2206,4465,65.7
2207,4466,38.7
2208,4467,20.65
2209,4468,34.599999999999994
2210,4469,26.2
2211,4470,39.3
2212,4471,31.5
2213,4472,39.3
2214,4473,28.4
2215,4474,17.9
2216,4475,29.849999999999998
2217,4476,36.8
2218,4477,34.75
2219,4478,42.650000000000006
2220,4479,17.35
2221,4480,42.0
2222,4481,82.2
2223,4482,24.75
2224,4483,31.75
2225,4484,23.75
2226,4485,20.8
2227,4486,18.45
2228,4487,24.25
2229,4488,24.25
2230,4489,39.75
2231,4490,57.7
2232,4491,20.9
2233,4492,26.849999999999998
2234,4493,49.099999999999994
2235,4494,106.25
2236,4495,59.650000000000006
2237,4496,30.75
2238,4497,39.25
2239,4498,25.3
2240,4499,31.65
2241,4500,32.75
2242,4501,44.849999999999994
2243,4502,21.05
2244,4503,9.95
2245,4504,62.000000000000014
2246,4505,22.8
2247,4506,58.0
2248,4507,47.7
2249,4508,31.849999999999998
2250,4509,31.849999999999998
2251,4510,55.25
2252,4511,49.39999999999999
2253,4512,25.099999999999998
2254,4513,25.4
2255,4514,42.599999999999994
2256,4515,32.75
2257,4516,22.4
2258,4517,15.85
2259,4518,24.95
2260,4519,48.599999999999994
2261,4522,43.55
2262,4523,20.8
2263,4524,51.75
2264,4525,27.4
2265,4526,19.65
2266,4527,38.75
2267,4528,38.7
2268,4529,27.4
2269,4530,19.9
2270,4531,41.60000000000001
2271,4532,41.599999999999994
2272,4533,45.650000000000006
2273,4534,29.75
2274,4535,20.8
2275,4536,19.85
2276,4537,33.7
2277,4538,34.7
2278,4539,28.75
2279,4540,27.0
2280,4541,30.349999999999998
2281,4542,27.4
2282,4543,23.6
2283,4544,69.65
2284,4545,27.75
2285,4546,30.7
2286,4547,38.25
2287,4548,44.599999999999994
2288,4549,29.75
2289,4550,30.7
2290,4551,30.45
2291,4552,17.75
2292,4553,21.8
2293,4554,27.349999999999998
2294,4555,25.8
2295,4556,35.95
2296,4557,28.95
2297,4558,39.05
2298,4559,32.25
2299,4560,30.75
2300,4561,32.849999999999994
2301,4562,26.2
2302,4563,25.349999999999998
2303,4564,46.3
2304,4565,17.45
2305,4566,22.8
2306,4567,46.650000000000006
2307,4568,27.4
2308,4569,49.15
2309,4570,23.7
2310,4571,29.75
2311,4572,16.85
2312,4573,39.65
2313,4574,38.8
2314,4575,33.75
2315,4576,26.8
2316,4577,32.75
2317,4578,29.849999999999998
2318,4579,58.2
2319,4580,34.650000000000006
2320,4581,38.25
2321,4582,25.4
2322,4583,22.5
2323,4584,20.8
2324,4585,25.45
2325,4586,32.75
2326,4587,36.15
2327,4588,43.25
2328,4589,22.45
2329,4590,18.25
2330,4592,21.85
2331,4593,92.75000000000001
2332,4594,81.9
2333,4595,32.4
2334,4596,50.7
2335,4597,17.8
2336,4598,33.7
2337,4599,33.65
2338,4600,30.7
2339,4601,20.3
2340,4602,34.599999999999994
2341,4603,47.8
2342,4604,41.55
2343,4605,16.35
2344,4606,24.05
2345,4607,16.0
2346,4608,50.150000000000006
2347,4609,33.95
2348,4610,31.95
2349,4611,47.150000000000006
2350,4612,33.7
2351,4613,35.7
2352,4614,23.8
2353,4615,30.75
2354,4616,18.85
2355,4617,30.849999999999998
2356,4618,50.349999999999994
2357,4619,19.85
2358,4620,20.75
2359,4621,39.7
2360,4622,45.900000000000006
2361,4623,49.650000000000006
2362,4624,22.35
2363,4625,26.75
2364,4626,40.3
2365,4627,24.349999999999998
2366,4628,12.95
2367,4629,35.349999999999994
2368,4630,34.349999999999994
2369,4631,29.349999999999998
2370,4632,21.85
2371,4634,21.85
2372,4637,26.75
2373,4638,50.2
2374,4639,34.15
2375,4640,23.95
2376,4641,32.75
2377,4642,27.7
2378,4643,21.849999999999998
2379,4644,27.2
2380,4645,27.2
2381,4646,39.25
2382,4647,55.3
2383,4648,48.400000000000006
2384,4649,28.7
2385,4650,14.8
2386,4651,62.650000000000006
2387,4652,30.45
2388,4653,66.55
2389,4654,56.349999999999994
2390,4655,17.85
2391,4656,45.25
2392,4657,28.25
2393,4658,22.6
2394,4660,40.65
2395,4661,37.65
2396,4662,42.8
2397,4663,32.75
2398,4664,31.349999999999998
2399,4665,26.4
2400,4666,25.4
2401,4667,35.4
2402,4668,29.4
2403,4669,31.349999999999998
2404,4670,28.349999999999998
2405,4671,7.9
2406,4672,52.8
2407,4673,34.7
2408,4674,31.8
2409,4675,23.45
2410,4676,19.5
2411,4677,29.75
2412,4678,52.599999999999994
2413,4679,17.9
2414,4680,24.45
2415,4681,35.349999999999994
2416,4682,40.05
2417,4684,17.45
2418,4685,24.049999999999997
2419,4686,23.849999999999998
2420,4687,16.45
2421,4688,18.3
2422,4689,19.75
2423,4690,32.7
2424,4692,24.25
2425,4693,32.25
2426,4694,23.45
2427,4696,43.3
2428,4697,51.599999999999994
2429,4698,23.6
2430,4699,21.9
2431,4700,55.900000000000006
2432,4701,44.599999999999994
2433,4702,24.849999999999998
2434,4703,33.349999999999994
2435,4704,34.55
2436,4705,33.65
2437,4706,48.599999999999994
2438,4707,44.599999999999994
2439,4708,32.35
2440,4709,32.75
2441,4710,36.7
2442,4711,30.75
2443,4712,22.8
2444,4713,36.55
2445,4714,38.7
2446,4715,16.45
2447,4716,45.650000000000006
2448,4717,29.75
2449,4718,17.75
2450,4719,58.599999999999994
2451,4720,25.4
2452,4721,29.8
2453,4722,57.699999999999996
2454,4723,17.9
2455,4724,21.8
2456,4725,17.85
2457,4726,24.45
2458,4727,24.25
2459,4728,27.75
2460,4729,18.45
2461,4730,43.900000000000006
2462,4731,32.7
2463,4732,62.55000000000001
2464,4733,23.05
2465,4734,29.75
2466,4735,31.8
2467,4736,25.4
2468,4737,20.8
2469,4738,64.15
2470,4739,37.9
2471,4740,27.8
2472,4741,20.8
2473,4742,91.90000000000002
2474,4743,25.7
2475,4744,25.7
2476,4745,48.55
2477,4747,50.349999999999994
2478,4748,40.25
2479,4749,27.4
2480,4750,21.8
2481,4751,93.45
2482,4752,45.55
